ID,PATHWAYS,SECONDARY-METABOLISM,REACTANTS,PRODUCTS,REACTION-SMILES,REACTION-DIRECTION
UDPGLUCEPIM-RXN,PWY-6317,False,C(O)[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O),C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O),C(O)[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O)>>C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))([O-])=O),RIGHT-TO-LEFT
RXN-4286,PWY18C3-1,False,CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@H](C)3)))CC4)))C,CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2([C@H](CC1)[C@]3(C)([C@@H](CC=2)[C@H](C)[C@@H](O)CC3)))CC4)))C,CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@H](C)3)))CC4)))C>>CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2([C@H](CC1)[C@]3(C)([C@@H](CC=2)[C@H](C)[C@@H](O)CC3)))CC4)))C,RIGHT-TO-LEFT
PREPHENATE-TRANSAMINE-RXN,PWY-3461,False,C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1).C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,C([C@H](CC1(\C=C/C(\C=C/1)O)C([O-])=O)[NH3+])([O-])=O.C(CC([O-])=O)C(=O)C([O-])=O,C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1).C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O>>C([C@H](CC1(\C=C/C(\C=C/1)O)C([O-])=O)[NH3+])([O-])=O.C(CC([O-])=O)C(=O)C([O-])=O,RIGHT-TO-LEFT
RXN-11832,PWY-7205,False,C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP(OP([O-])([O-])=O)([O-])=O,C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-].C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])([O-])=O,C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP(OP([O-])([O-])=O)([O-])=O>>C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-].C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])([O-])=O,RIGHT-TO-LEFT
RXN-20154,UNK,False,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]>>CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],RIGHT-TO-LEFT
RXN-6423,PWY-2,False,C1(CC\[NH+]=C/1).O,C(C[NH3+])CC=O,C1(CC\[NH+]=C/1).O>>C(C[NH3+])CC=O,RIGHT-TO-LEFT
PHOSGLYPHOS-RXN,GLUCONEO-PWY,False,C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O,C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O>>C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],RIGHT-TO-LEFT
RXN-18031,UNK,False,C([O-])(=O)O.[H+],C(O)(=O)O,C([O-])(=O)O.[H+]>>C(O)(=O)O,RIGHT-TO-LEFT
RXN-8629,GLYCLEAV-PWY,False,C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5)).[H+],C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5)).[H+]>>C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),RIGHT-TO-LEFT
RXN-8925,PWY-5710,False,COC1(\C(\O)=C/C=C(/C=1)/C[NH3+]),COC1(\C(\O)=C/C=C(/C=1)/C=O),COC1(\C(\O)=C/C=C(/C=1)/C[NH3+])>>COC1(\C(\O)=C/C=C(/C=1)/C=O),RIGHT-TO-LEFT
FLAVONADPREDUCT-RXN,UNK,False,C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))/C=C(C\C=5)/C(=O)N).[H+],C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5),C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))/C=C(C\C=5)/C(=O)N).[H+]>>C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5),RIGHT-TO-LEFT
RXN-17688,PWY-7053,False,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]>>CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],RIGHT-TO-LEFT
GUANYL-KIN-RXN,PWY-7221,False,C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O,C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-].C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O>>C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-].C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))).C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],RIGHT-TO-LEFT
RXN-11272,PWY-6443,False,[H+].C(C1(\C=C/C=C\C=1))([O-])=O.C(C1(\C=C/C=C\C=1))O,C(C1(\C=C/C=C\C=1))(=O)OCC2(\C=C/C=C\C=2).O,[H+].C(C1(\C=C/C=C\C=1))([O-])=O.C(C1(\C=C/C=C\C=1))O>>C(C1(\C=C/C=C\C=1))(=O)OCC2(\C=C/C=C\C=2).O,RIGHT-TO-LEFT
2.6.1.64-RXN,UNK,False,C(CC(N)=O)C(=O)C(=O)[O-].C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1).C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1).C(CC(N)=O)C(=O)C(=O)[O-],C(=O)(N)CC[C@H]([NH3+])C([O-])=O.C([O-])(=O)C(=O)CC1(\C=C/C=C\C=1).C([O-])(=O)C(=O)CC1(\C=C/C=C\C=1).C(=O)(N)CC[C@H]([NH3+])C([O-])=O,C(CC(N)=O)C(=O)C(=O)[O-].C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1).C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1).C(CC(N)=O)C(=O)C(=O)[O-]>>C(=O)(N)CC[C@H]([NH3+])C([O-])=O.C([O-])(=O)C(=O)CC1(\C=C/C=C\C=1).C([O-])(=O)C(=O)CC1(\C=C/C=C\C=1).C(=O)(N)CC[C@H]([NH3+])C([O-])=O,RIGHT-TO-LEFT
RXN-7771,PWY-5115,False,C([C@@H]4(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))))[C@@H](O)[C@@H](O)[C@H](O)4))O,C(OP([O-])(=O)OP([O-])(=O)O[C@H]1(O[C@@H]([C@@H](O)[C@H](O)[C@H](O)1)CO))[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O2)N3(\C=N/C4(C(=O)NC(/N)=N/C3=4))),C([C@@H]4(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))))[C@@H](O)[C@@H](O)[C@H](O)4))O>>C(OP([O-])(=O)OP([O-])(=O)O[C@H]1(O[C@@H]([C@@H](O)[C@H](O)[C@H](O)1)CO))[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O2)N3(\C=N/C4(C(=O)NC(/N)=N/C3=4))),RIGHT-TO-LEFT
RXN-16102,PWY-7053,False,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]>>CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],RIGHT-TO-LEFT
RXN-16151,PWY-6433,False,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],CCCCCC[C@@H](O)C\C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]>>CCCCCC[C@@H](O)C\C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O,RIGHT-TO-LEFT
2.6.1.7-RXN,UNK,False,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C(C(CC(C1(\C(\N)=C/C=C\C=1))=O)=O)([O-])=O,C(CC([O-])=O)C(=O)C([O-])=O.C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1).C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1).C(CC([O-])=O)C(=O)C([O-])=O,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C(C(CC(C1(\C(\N)=C/C=C\C=1))=O)=O)([O-])=O>>C(CC([O-])=O)C(=O)C([O-])=O.C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1).C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1).C(CC([O-])=O)C(=O)C([O-])=O,RIGHT-TO-LEFT
RXN-15510,UNK,False,C(OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])C(=O)[O-],C(=O)([O-])[C@H](OP(=O)([O-])[O-])CO,C(OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])C(=O)[O-]>>C(=O)([O-])[C@H](OP(=O)([O-])[O-])CO,RIGHT-TO-LEFT
RXN-14808,UNK,False,C1([C@H](O)[C@H](O)[C@@H](O)C(O)O1),C(=O)[C@H](O)[C@@H](O)[C@@H](O)CO,C1([C@H](O)[C@H](O)[C@@H](O)C(O)O1)>>C(=O)[C@H](O)[C@@H](O)[C@@H](O)CO,RIGHT-TO-LEFT
RXN-18187,PWYQT-4450,True,CSCCCCC(C(O)C(=O)[O-])C(=O)[O-],CSCCCCC(\C(=O)[O-])=C\C([O-])=O.O,CSCCCCC(C(O)C(=O)[O-])C(=O)[O-]>>CSCCCCC(\C(=O)[O-])=C\C([O-])=O.O,RIGHT-TO-LEFT
TRYPTOPHAN-AMINOTRANSFERASE-RXN,PWY-581,True,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C([O-])(=O)C(=O)CC1(\C2(/C=C\C=C/C(/N\C=1)=2)),C(CC([O-])=O)C(=O)C([O-])=O.C1(\NC2(/C=C\C=C/C(/C(\C[C@H]([NH3+])C(=O)[O-])=1)=2)),C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C([O-])(=O)C(=O)CC1(\C2(/C=C\C=C/C(/N\C=1)=2))>>C(CC([O-])=O)C(=O)C([O-])=O.C1(\NC2(/C=C\C=C/C(/C(\C[C@H]([NH3+])C(=O)[O-])=1)=2)),RIGHT-TO-LEFT
RXN0-5224,PWY-241,False,C(=O)=O.O,C([O-])(=O)O.[H+],C(=O)=O.O>>C([O-])(=O)O.[H+],RIGHT-TO-LEFT
RXN-18232,UNK,False,C(=[N-])=S,C(#N)[S-],C(=[N-])=S>>C(#N)[S-],RIGHT-TO-LEFT
1.2.1.2-RXN,PWY-7985,False,C(=O)=O.C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5)),C([O-])=O.C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),C(=O)=O.C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))>>C([O-])=O.C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),RIGHT-TO-LEFT
RXN-7700,PWY-5079,False,[H+].C(=O)CC1(\C=C/C=C\C=1).C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5)),C1(\C=C/C(\CCO)=C\C=1).C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),[H+].C(=O)CC1(\C=C/C=C\C=1).C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))>>C1(\C=C/C(\CCO)=C\C=1).C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5),RIGHT-TO-LEFT
2.6.1.80-RXN,PWY-5912,True,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C([C@H](CC[NH+]1([C@@H](CC1)C([O-])=O))[NH2+]CCC(C([O-])=O)=O)([O-])=O,C([C@H](CC[NH2+][C@@H](CC[NH+]1([C@@H](CC1)C([O-])=O))C([O-])=O)[NH3+])([O-])=O.C(CC([O-])=O)C(=O)C([O-])=O,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O.C([C@H](CC[NH+]1([C@@H](CC1)C([O-])=O))[NH2+]CCC(C([O-])=O)=O)([O-])=O>>C([C@H](CC[NH2+][C@@H](CC[NH+]1([C@@H](CC1)C([O-])=O))C([O-])=O)[NH3+])([O-])=O.C(CC([O-])=O)C(=O)C([O-])=O,RIGHT-TO-LEFT
RXN-13459,UNK,False,C/C=C/C(=O)C(=O)[O-],C=C\C=C(C([O-])=O)/O,C/C=C/C(=O)C(=O)[O-]>>C=C\C=C(C([O-])=O)/O,RIGHT-TO-LEFT
SUCCCOASYN-RXN,PWY-5690,False,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.[O-]P(=O)(O)[O-],C(C([O-])=O)CC([O-])=O.CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O.[O-]P(=O)(O)[O-]>>C(C([O-])=O)CC([O-])=O.CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-].C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-],RIGHT-TO-LEFT
ALDOSE-1-EPIMERASE-RXN,UNK,False,C(O)[C@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1),C(O)[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O),C(O)[C@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)>>C(O)[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O),RIGHT-TO-LEFT
