Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
328,1682600,4144.6096,810.0236,185.254,272.6112,2876.7209
329,1682800,4135.4999,805.9035,187.0993,272.6241,2869.8731
330,1683000,4056.1865,795.1174,180.846,262.9195,2817.3036
331,1683200,4100.8258,797.2965,187.1789,274.3537,2841.9968
332,1683400,4106.9399,812.1167,184.9236,267.5428,2842.3568
332,1683600,4191.4733,819.0159,188.5088,273.4581,2910.4905
333,1683800,4091.5252,797.8703,187.067,273.3796,2833.2083
334,1684000,4061.2607,799.4767,178.8797,260.5803,2822.3238
335,1684200,4125.2544,804.8442,186.5245,266.2743,2867.6114
336,1684400,4180.8324,820.3569,185.1387,271.3516,2903.9851
